"#","Last Change Type","Chg Info","","Zip Code","Stat","Address","Unit Number","Current Price","BldgDes","Sub","Approx Liv Area","Beds Total","Baths Total","Garage","Pv Pool","Spa","Year Built","Actual Close Date","DOM"
"501","Price Decrease","4.48% ","2757393","89129","A-ER","4008 Desert Trace CT","","$1,619,000","2STORY","SFR","3,563","3","3","3","Y","Y","2020","","29"
"501","Price Decrease","2.07% ","2757848","89027","A-ER","241 Palmer LN","","$379,000","1STORY,BASEMNT","TWH","2,251","3","3","2","N","N","2004","","24"
"501","Price Decrease","4.17% ","2732602","89052","A-ER","2219 Ledge Rock LN","","$2,299,000","2STORY","SFR","4,049","4","5","3","Y","Y","2018","","135"
"501","Price Decrease","4.9% ","2756810","89042","A-ER","320 Sixth ST","","$272,000","1STORY,MANUFCT","MAN","1,680","3","2","0","N","N","1989","","33"
"501","Price Decrease","1.01% ","2759396","89122","A-ER","3420 Haleakala DR","","$234,500","1STORY","MAN","1,344","2","2","0","N","N","1983","","20"
"501","Price Decrease",".89% ","2756235","89074","A-ER","11 Desert Dawn LN","","$669,000","2STORY","SFR","2,727","4","3","2","N","N","1994","","34"
"501","Price Decrease",".02% ","2759585","89014","A-ER","1583 Comfort Hills ST","","$554,900","2STORY","SFR","2,214","4","3","2","N","N","1997","","16"
"501","Price Decrease","1.82% ","2756288","89156","A-ER","6800 East Lake Mead BLVD #2041","2041","$162,000","1HALFSTORY","CON","937","2","2","0","N","N","1990","","35"
"501","Price Decrease","3.03% ","2751057","89027","A-ER","498 Canyon View WAY","","$349,000","1STORY","SFR","1,476","3","2","2","N","N","2001","","52"
"501","Price Decrease",".98% ","2729033","89044","A-ER","2332 Peaceful Moon ST","","$394,888","1STORY","SFR","1,248","3","2","2","N","N","2004","","56"
"501","Price Decrease","5.81% ","2750102","89012","A-ER","1552 Foothills Village DR","","$2,349,990","2STORY,BASEMNT","SFR","4,885","4","5","3","Y","Y","2007","","56"
"501","Price Decrease","1.41% ","2750545","89135","A-ER","5580 Trilling Bird DR","","$700,000","2STORY","SFR","2,324","3","3","2","N","N","2013","","48"
"501","Price Decrease","2.84% ","2760255","89145","A-EA","928 Alan Shepard ST","","$510,000","2STORY","SFR","2,331","5","4","0","N","N","1976","","19"
"501","Price Decrease","1.2% ","2753783","89044","A-ER","2564 Anani RD","","$419,900","1STORY","SFR","1,425","3","2","2","N","N","2006","","37"
"501","Price Decrease","1.03% ","2735923","89108","A-ER","2051 Hussium Hills ST #101","101","$191,888","2STORY","CON","935","2","2","0","N","N","2004","","113"
"501","Price Decrease","5.62% ","2764474","89122","A-ER","5419 Centurion CT #203","203","$168,000","2STORY","CON","806","2","1","0","N","N","1987","","5"
"501","Price Decrease","2.52% ","2747902","89106","A-ER","1837 Ferrell ST","","$310,000","2STORY","SFR","1,090","2","3","1","N","N","2008","","64"
"501","Price Decrease","4.45% ","2759725","89117","A-ER","2821 Rough Green ST","","$429,000","2STORY","SFR","1,748","3","3","2","N","N","2014","","21"
"501","Price Decrease","1.75% ","2759415","89122","A-ER","4960 Mascaro DR","","$275,000","1STORY","SFR","1,066","2","2","2","N","N","2002","","22"
"501","Price Decrease","4.17% ","2749146","89134","A-ER","10008 Button Willow DR","","$574,900","1STORY","SFR","1,843","2","3","2","N","N","1994","","58"
"501","Price Decrease","6.26% ","2757185","89134","A-ER","1901 Summer Pine CT #101","101","$749,000","2STORY","TWH","2,475","3","3","2","N","N","1996","","30"
"501","Price Decrease","4.76% ","2740128","89060","A-ER","1711 Palm DR","","$140,000","1STORY","SFR","1,250","1","1","0","N","N","2000","","89"
"501","Price Decrease","2% ","2729523","89015","A-ER","698 South Racetrack RD #1411","1411","$244,995","1STORY","CON","1,151","2","2","0","N","N","1995","","148"
"501","Price Decrease","2.28% ","2748492","89052","A-ER","1651 Danbury Crossing DR","","$429,000","1STORY","SFR","1,508","2","2","2","N","N","2001","","56"
"501","Price Decrease","% ","2763175","89148","A-ER","10090 Claverton CT","","$679,999","2STORY","SFR","2,515","3","3","2","Y","Y","2004","","9"
"501","Price Decrease","2.38% ","2765238","89120","A-ER","3103 Strawberry Park DR","","$615,000","2STORY","SFR","2,276","3","3","2","N","N","2004","","2"
"501","Price Decrease",".84% ","2751673","89129","A-ER","3929 Marble Mountain ST","","$589,900","2STORY","SFR","2,092","5","3","2","Y","Y","1996","","38"
"501","Price Decrease","2.13% ","2744807","89183","A-ER","67 Corzine Cliffs CT","","$459,950","2STORY","SFR","1,500","3","3","2","N","N","2025","","76"
"501","Price Decrease","1.06% ","2763142","89119","A-ER","7190 Cloud View CIR","","$464,900","1STORY","SFR","1,456","3","2","2","N","N","1988","","9"
"501","Price Decrease","2.13% ","2744805","89183","T","69 Corzine Cliffs CT","","$459,950","2STORY","SFR","1,500","3","3","2","N","N","2025","","45"
"501","Price Decrease","3.49% ","2760699","89148","A-ER","83 Rock Run ST","","$550,000","1STORY","SFR","1,266","3","2","2","Y","Y","2003","","8"
"501","Price Decrease","1.09% ","2755160","89108","A-ER","1963 Sycamore TRL","","$729,000","1STORY","SFR","3,984","5","5","0","Y","Y","1980","","38"
"501","Price Decrease","1.15% ","2744804","89183","A-ER","73 Corzine Cliffs CT","","$429,950","2STORY","SFR","1,370","3","3","2","N","N","2025","","76"
"501","Price Decrease","1.35% ","2760745","89148","A-ER","6144 Barby Cove ST","","$725,000","2STORY","SFR","2,776","4","3","3","Y","Y","2016","","8"
"501","Price Decrease","3.85% ","2763164","89166","A-ER","10642 Ostend AVE","","$499,900","2STORY","SFR","2,142","4","3","2","N","N","2012","","8"
"501","Price Decrease","4.23% ","2760750","89081","A-ER","728 Brown Breeches AVE","","$450,000","1STORY","SFR","1,617","3","2","2","Y","Y","2004","","17"
"501","Price Decrease","1.14% ","2732170","89183","A-ER","10121 Gabby Glen ST","","$434,950","2STORY","SFR","1,500","3","3","2","N","N","2025","","123"
"501","Price Decrease","1.14% ","2732168","89183","T","10127 Gabby Glen ST","","$434,950","2STORY","SFR","1,500","3","3","2","N","N","2025","","113"
"501","Price Decrease","7.37% ","2763168","89145","A-ER","7904 Ryandale CIR #202","202","$250,000","2STORY","CON","1,168","2","2","0","N","N","1992","","9"
"501","Price Decrease","3.65% ","2763173","89147","A-ER","3520 Dune Grass ST","","$525,000","2STORY","SFR","2,022","4","3","2","N","N","2014","","9"
"501","Price Decrease","2.75% ","2763177","89183","A-ER","10478 Perfect Parsley ST","","$350,000","2STORY","SFR","1,279","2","3","1","N","N","2004","","8"
"501","Price Decrease","5.04% ","2763184","89074","A-ER","2250 Cassatt DR","","$375,000","1STORY","TWH","1,858","2","2","2","N","Y","1996","","8"
"501","Price Decrease","5.08% ","2761941","89108","A-ER","3605 Galatea ST #101","101","$299,000","2STORY","CON","1,289","3","2","2","N","N","1998","","13"
"501","Price Decrease","3.18% ","2747397","89134","A-ER","2416 Shady Vista DR","","$699,900","2STORY","SFR","2,458","3","3","3","Y","Y","1993","","29"
"501","Price Decrease","3.13% ","2759768","89011","A-ER","330 Spring Dove AVE","","$619,000","2STORY","SFR","2,406","4","3","2","N","N","2024","","21"
"501","Price Decrease",".92% ","2755307","89134","A-ER","2520 Silverton DR","","$539,999","1STORY","SFR","1,454","2","2","2","N","N","1989","","35"
"501","Price Decrease","1.77% ","2742881","89121","A-ER","2684 San Lago CT","","$388,000","1STORY","TWH","1,700","3","2","2","N","N","1979","","80"
"501","Price Decrease","4.47% ","2750740","89029","A-ER","1972 Las Palmas LN #251","251","$179,500","2STORY","CON","1,208","3","2","0","N","N","1989","","48"
"501","Price Decrease",".52% ","2737358","89005","A-ER","1303 Darlene WAY #302C","302C","$193,000","3STORY","CON","897","2","2","0","N","N","1982","","109"
"501","Price Decrease","1.54% ","2714070","89131","A-ER","7255 Golden Rock CT","","$1,279,950","1STORY","SFR","4,010","4","4","3","N","N","2025","","205"
"501","Price Decrease","1.89% ","2714063","89131","A-ER","7235 Golden Rock CT","","$1,299,950","1STORY","SFR","4,010","5","5","3","N","N","2025","","205"
"501","Price Decrease","1.5% ","2714061","89131","T","7240 Golden Rock CT","","$1,314,950","1STORY","SFR","4,010","5","5","3","N","N","2025","","174"
"501","Price Decrease","2.11% ","2713705","89131","A-ER","7250 Golden Rock CT","","$1,299,950","1STORY","SFR","4,010","4","5","3","N","N","2025","","206"
"501","Price Decrease","1.19% ","2756931","89143","A-ER","10537 Red Dwarf ST","","$759,950","2STORY","SFR","3,280","5","4","2","N","N","2026","","35"
"501","Price Decrease","1.55% ","2763700","89143","A-ER","10512 Red Dwarf ST","","$679,950","2STORY","SFR","2,730","4","3","2","N","N","2026","","9"
"501","Price Decrease","1.39% ","2756929","89143","A-ER","10524 Red Dwarf ST","","$724,950","2STORY","SFR","3,280","4","4","2","N","N","2026","","35"
"501","Price Decrease","1.6% ","2756928","89143","A-ER","10536 Red Dwarf ST","","$659,950","2STORY","SFR","2,640","4","4","2","N","N","2026","","35"
"501","Price Decrease","1.11% ","2725702","89113","A-ER","8836 Spencer Garrett ST","","$889,950","2STORY","SFR","3,680","5","4","3","N","N","2025","","166"
"501","Price Decrease","1.05% ","2725685","89113","A-ER","8826 Spencer Garrett ST","","$939,950","2STORY","SFR","3,980","5","5","3","N","N","2025","","155"
"501","Price Decrease","1.11% ","2725705","89113","A-ER","8518 Brian Strange CT","","$887,950","2STORY","SFR","3,680","5","4","3","N","N","2025","","166"
"501","Price Decrease","1.03% ","2725681","89113","A-ER","8775 Spencer Garrett ST","","$959,950","2STORY","SFR","3,980","5","5","3","N","N","2025","","166"
"501","Price Decrease","1.11% ","2725694","89113","A-ER","8785 Spencer Garrett ST","","$889,950","2STORY","SFR","3,680","5","4","3","N","N","2025","","166"
"501","Price Decrease",".95% ","2725687","89113","A-ER","8795 Spencer Garrett ST","","$1,039,950","2STORY","SFR","4,320","6","7","3","N","N","2025","","166"
"501","Price Decrease","1.25% ","2716862","89011","A-ER","1654 Strada Gracia","","$1,579,950","2STORY","SFR","4,320","6","7","3","N","N","2025","","195"
"501","Price Decrease","1.47% ","2716882","89011","A-ER","1642 Strada Gracia","","$1,343,950","1STORY","SFR","2,830","4","4","3","N","N","2025","","195"
"501","Price Decrease","1.51% ","2716860","89011","A-ER","1638 Strada Gracia","","$1,699,950","2STORY","SFR","4,320","6","7","3","N","N","2026","","195"
"501","Price Decrease","1.31% ","2733848","89011","A-ER","1634 Strada Gracia","","$1,509,950","1STORY","SFR","2,830","4","4","3","N","N","2025","","132"
"501","Price Decrease","1.38% ","2733845","89011","A-ER","1630 Strada Gracia","","$1,424,950","1STORY","SFR","2,830","4","4","3","N","N","2025","","132"
"501","Price Decrease","1.14% ","2733841","89011","A-ER","1626 Strada Gracia","","$1,735,950","2STORY","SFR","3,680","5","4","3","N","N","2025","","132"
"501","Price Decrease","1.11% ","2716887","89011","A-ER","1622 Strada Gracia","","$1,779,950","2STORY","SFR","3,680","5","4","3","N","N","2025","","195"
"501","Price Decrease","1.14% ","2716875","89011","A-ER","1618 Strada Gracia","","$1,729,950","1STORY","SFR","2,830","4","4","3","N","N","2025","","181"
"501","Price Decrease","1.57% ","2726810","89138","A-ER","103 Vernalis AVE","","$1,249,950","2STORY","SFR","3,410","5","4","2","N","N","2025","","161"
"501","Price Decrease","1.6% ","2726811","89138","A-ER","97 Vernalis AVE","","$1,229,950","2STORY","SFR","3,410","4","4","2","N","N","2025","","161"
"501","Price Decrease","1.46% ","2726827","89138","A-ER","91 Vernalis AVE","","$1,349,950","2STORY","SFR","3,690","5","4","3","N","N","2025","","161"
"501","Price Decrease","1.54% ","2726808","89138","A-ER","85 Vernalis AVE","","$1,279,950","2STORY","SFR","3,410","5","4","2","N","N","2025","","161"
"501","Price Decrease","2.56% ","2727949","89011","A-ER","640 Celebratory PL","","$379,950","2STORY","TWH","1,520","3","3","2","N","N","2025","","156"
"501","Price Decrease","2.5% ","2740537","89011","A-ER","648 Celebratory PL","","$389,950","2STORY","TWH","1,520","3","3","2","N","N","2026","","101"
"501","Price Decrease","2.56% ","2727947","89011","A-ER","636 Celebratory PL","","$379,950","2STORY","TWH","1,520","3","3","2","N","N","2025","","156"
"501","Price Decrease","1.08% ","2738123","89123","A-ER","1014 Havenworth AVE","","$459,995","1STORY","SFR","1,466","3","2","2","N","N","1998","","104"
"501","Price Decrease","3.16% ","2735577","89084","A-ER","7060 Port Stephens ST","","$459,950","2STORY","SFR","1,800","3","3","2","N","N","2025","","117"
"501","Price Decrease",".98% ","2727942","89122","A-ER","3385 Blue Ribbon Downs ST","","$405,000","1STORY","SFR","1,157","2","2","2","Y","N","2012","","155"
"501","Price Decrease",".91% ","2685988","89012","A-ER","1164 Viento View AVE","","$1,089,950","2STORY","SFR","3,680","5","4","3","N","N","2025","","301"
"501","Price Decrease",".85% ","2685991","89012","A-ER","1168 Viento View AVE","","$1,169,950","2STORY","SFR","3,980","5","5","3","N","N","2025","","287"
"501","Price Decrease",".74% ","2745942","89052","A-ER","3110 Scotts Valley DR","","$675,000","1STORY","SFR","2,032","2","2","3","N","N","2002","","63"
"501","Price Decrease","5.08% ","2736253","89104","A-ER","1409 East St Louis AVE #A","A","$280,000","2STORY","CON","1,554","2","2","1","N","N","1978","","113"
"501","Price Decrease","2.87% ","2744727","89311","A-ER","1260 South Baker AVE","","$339,000","1STORY","SFR","1,080","1","1","1","N","N","1930","","75"
"501","Price Decrease","2.5% ","2760985","89130","A-ER","4904 Winterset DR","","$389,999","1STORY","TWH","1,463","2","2","2","N","N","1995","","14"
"501","Price Decrease","2.64% ","2744406","89044","A-ER","2562 Millburn AVE","","$924,900","2STORY","SFR","2,924","4","3","3","Y","Y","2020","","76"
"501","Price Decrease","2.96% ","2762110","89178","A-ER","9156 Weeping Hollow AVE","","$655,000","2STORY","SFR","3,231","4","3","3","Y","Y","2006","","13"
"501","Price Decrease","3.05% ","2754183","89120","A-ER","5438 Beaverhead DR","","$445,000","1STORY","SFR","1,417","4","2","2","N","N","1993","","42"
"501","Price Decrease","3.24% ","2712927","89030","A-ER","2112 Sun AVE #J","J","$178,999","2STORY","TWH","1,188","3","2","0","N","N","1983","","200"
"501","Price Decrease","2.13% ","2754328","89135","A-ER","4840 Blushing Hills ST","","$3,450,000","2STORY","SFR","5,045","5","6","3","N","N","2025","","30"
"501","Price Decrease","2.44% ","2724830","89102","A-ER","4013 El Camino AVE","","$399,999","1STORY","SFR","1,320","3","2","2","Y","Y","1961","","166"
"501","Price Decrease","1.44% ","2753491","89149","A-ER","9472 Ojibwa AVE","","$685,000","2STORY","SFR","4,850","4","5","3","Y","Y","2006","","23"
"501","Price Decrease",".93% ","2762451","89130","A-ER","5113 Peaceful Paradise ST","","$534,900","1STORY","SFR","1,748","3","2","2","N","N","2023","","12"
"501","Price Decrease",".01% ","2760716","89149","A-ER","10029 Village Walk AVE","","$739,900","2STORY","SFR","3,487","4","5","3","Y","N","2005","","16"
"501","Price Decrease",".97% ","2757180","89135","A-EA","11273 Hidden Peak AVE #101","101","$509,999","2STORY","CON","1,878","3","3","2","N","N","2020","","23"
"501","Price Decrease","4.86% ","2747695","89311","A-ER","190 Winnemucca Street","","$333,000","1STORY,MANUFCT","SFR","2,106","3","2","0","N","N","1997","","65"
"501","Price Decrease","1% ","2752995","89103","A-EA","3990 Coolcrest CT","","$495,000","2STORY","SFR","2,163","4","3","3","Y","Y","1980","","43"
"501","Price Decrease","1.92% ","2760229","89031","A-ER","5417 Pride Mountain ST","","$510,000","2STORY","SFR","2,943","5","3","2","N","N","2013","","18"
"501","Price Decrease","2.56% ","2657910","89121","A-ER","2725 South Nellis BLVD #2179","2179","$189,999","2STORY","CON","1,029","2","2","0","N","N","1994","","372"
"501","Price Decrease",".14% ","2735012","89052","A-ER","17 Winding RD","","$1,790,000","2STORY","SFR","3,848","5","5","3","Y","Y","2003","","126"
"501","Price Decrease",".05% ","2760067","89015","A-ER","119 East Van Wagenen ST","","$194,700","1STORY","TWH","772","2","1","0","N","N","1971","","20"
"501","Price Decrease",".02% ","2754191","89044","A-ER","2721 Rimbaud ST","","$534,200","2STORY","SFR","2,090","3","3","2","N","N","2007","","38"
"501","Price Decrease",".02% ","2748870","89129","A-ER","9364 Sparkling Waters AVE","","$546,900","2STORY","SFR","2,196","4","3","3","N","N","2000","","61"
"501","Price Decrease",".03% ","2743544","89130","A-ER","6209 Peggotty AVE","","$698,000","1STORY","SFR","2,607","4","2","3","Y","Y","2000","","79"
"501","Price Decrease","12.13% ","2752949","89148","A-ER","144 Tamarron Cliffs ST","","$1,050,000","2STORY","SFR","5,202","5","5","3","Y","Y","2001","","44"
"501","Price Decrease","2.13% ","2760507","89130","A-ER","5600 Segolilly CIR","","$460,000","1STORY","SFR","2,007","3","2","2","N","N","1990","","17"
"501","Price Decrease","1.52% ","2747514","89084","A-ER","7233 Glistening Star ST","","$344,443","2STORY","TWH","1,744","3","3","2","N","N","2019","","61"
"501","Price Decrease","3.62% ","2751334","89138","A-ER","379 Malpaso ST","","$1,199,900","2STORY","SFR","2,759","5","4","2","N","N","2023","","49"
"501","Price Decrease","5.17% ","2693808","89169","A-ER","745 North Royal Crest CIR #157","157","$145,000","3STORYPLUS","CON","1,153","2","2","0","N","N","1976","","264"
"501","Price Decrease",".47% ","2754420","89120","A-ER","3058 Tarpon DR #103","103","$211,888","1STORY,1STFLR","CON","1,020","2","2","0","N","N","1995","","41"
"501","Price Decrease","2.5% ","2762921","89086","A-ER","1146 East Dorrell LN","","$390,000","2STORY","SFR","1,555","2","3","3","N","N","2019","","10"
"501","Price Decrease",".9% ","2685989","89012","A-ER","1172 Viento View AVE","","$1,099,950","2STORY","SFR","3,680","5","4","3","N","N","2025","","301"
"501","Price Decrease",".81% ","2685992","89012","A-ER","1176 Viento View AVE","","$1,219,950","2STORY","SFR","4,320","6","7","3","N","N","2025","","301"
"501","Price Decrease",".62% ","2750455","89012","A-ER","1184 Viento View AVE","","$1,179,950","2STORY","SFR","3,680","5","4","3","N","N","2026","","56"
"501","Price Decrease","1.18% ","2735588","89178","A-ER","7721 Pirouette AVE","","$839,950","1STORY","SFR","2,600","3","4","3","N","N","2025","","127"
"501","Price Decrease","1.18% ","2735583","89178","A-ER","7710 Pirouette AVE","","$839,950","1STORY","SFR","2,390","3","3","2","N","N","2025","","127"
"501","Price Decrease","1.2% ","2735208","89178","A-ER","7750 Pirouette AVE","","$819,950","1STORY","SFR","2,390","3","3","2","N","N","2025","","127"
"501","Price Decrease","1.74% ","2763325","89178","A-ER","9953 Meranto AVE","","$565,950","2STORY","SFR","2,350","4","3","2","N","N","2026","","10"
"501","Price Decrease","3.39% ","2763327","89178","A-ER","9947 Meranto AVE","","$569,950","2STORY","SFR","2,110","4","3","2","N","N","2026","","9"
"501","Price Decrease","3.75% ","2759046","89139","A-ER","8138 Shale Canyon ST","","$769,000","2STORY","SFR","2,988","4","4","2","Y","Y","2019","","23"
"501","Price Decrease",".47% ","2741176","89011","A-ER","226 Callen Falls AVE #1311","1311","$428,000","2STORY","TWH","1,771","3","3","2","N","N","2023","","97"
"501","Price Decrease","4.35% ","2751174","89086","A-ER","2681 Tuxedo Black CT","","$330,000","2STORY","TWH","1,582","3","3","2","N","N","2022","","50"
"501","Price Decrease","2.71% ","2760113","89108","A-ER","5917 Martita AVE","","$359,500","1STORY","SFR","1,874","3","2","0","N","N","1964","","21"
"501","Price Decrease","2.44% ","2708568","89115","A-ER","6225 Gambetta ST","","$599,999","1STORY","SFR","2,494","3","3","3","N","N","2023","","223"
"501","Price Decrease",".99% ","2711137","89029","A-ER","2681 Chinaberry Hill ST","","$250,000","1STORY","TWH","1,168","3","2","1","N","N","2018","","213"
"501","Price Decrease","1.39% ","2754772","89029","A-ER","3550 Bay Sands DR #3042","3042","$177,500","3STORY","CON","1,067","2","2","0","N","N","1990","","40"
"501","Price Decrease","1.47% ","2749095","89048","A-ER","281 West Ellendale ST","","$133,838","1STORY","MAN","813","2","2","0","N","N","1991","","38"
"501","Price Decrease","4.81% ","2760793","89138","A-ER","12182 Granite Canyon ST","","$1,999,000","1STORY","SFR","3,061","4","4","3","Y","Y","2023","","14"
"501","Price Decrease","1.27% ","2688540","89131","A-ER","7240 Wandering Star CT","","$389,999","2STORY","SFR","1,343","3","3","2","N","N","1997","","287"
"501","Price Decrease","6.67% ","2760780","89027","A-ER","940 Liahona CT","","$1,399,999","3STORY","SFR","3,475","6","5","2","Y","Y","2002","","17"
"501","Price Decrease",".01% ","2763006","89135","A-ER","4987 Pensier ST","","$799,888","1STORY","SFR","1,621","2","2","2","N","N","2005","","7"
"501","Price Decrease",".39% ","2759488","89146","A-ER","1409 Santa Margarita ST #B","B","$229,000","2STORY","CON","1,056","2","2","0","N","N","1987","","21"
"501","Price Decrease",".7% ","2758012","89147","A-ER","7570 West Flamingo RD #122","122","$268,000","2STORY","CON","1,023","2","2","0","N","N","1991","","27"
"501","Price Decrease","1.24% ","2760450","89084","A-ER","1305 Crimson Sunbird AVE","","$639,000","2STORY","SFR","2,727","3","3","2","N","N","2024","","16"
"501","Price Decrease","1.73% ","2755652","89166","A-ER","10253 Fairview Ridge CT","","$849,998","1STORY","SFR","2,593","4","3","3","N","N","2023","","34"
"501","Price Decrease",".34% ","2739172","89121","A-ER","3944 Edgemoor WAY","","$296,000","1STORY","TWH","1,621","3","2","2","N","N","1979","","106"
"501","Price Decrease","2.27% ","2733709","89084","A-ER","7239 Glimmer Point ST","","$430,000","2STORY","SFR","1,674","4","3","2","N","N","2020","","132"
"501","Price Decrease","% ","2753006","89131","A-ER","7304 Buttons Ridge DR","","$1,199,999","1STORY","SFR","3,408","3","3","3","Y","Y","2005","","44"
"501","Price Decrease","2.82% ","2759564","89117","A-ER","8465 Spirit Vale AVE","","$519,900","2STORY","SFR","1,841","3","3","2","N","N","2014","","21"
"501","Price Decrease","3.63% ","2747935","89135","A-ER","5211 Progresso ST","","$385,000","1STORY","TWH","1,288","2","2","2","N","N","2005","","43"
"501","Price Decrease","1.97% ","2763372","89121","A-ER","3629 Florrie AVE","","$299,000","1STORY","SFR","1,242","3","2","2","N","N","1963","","8"
"501","Price Decrease",".93% ","2761923","89011","A-ER","1099 Soft Swan ST","","$744,990","2STORY","SFR","3,765","6","4","3","N","N","2026","","14"
"501","Price Decrease",".06% ","2734343","89148","A-ER","9826 Nicova AVE","","$412,250","1STORY","TWH","1,524","2","2","2","N","N","2004","","128"
"501","Price Decrease","4.54% ","2757128","89052","A-ER","2910 Maffie ST","","$799,900","1STORY","SFR","2,660","2","3","3","N","N","2003","","31"
"501","Price Decrease","2.73% ","2759260","89014","A-ER","1685 Strasbourg Way WAY #1685","1685","$199,900","2STORY","CON","682","1","1","1","N","N","1993","","20"
"501","Price Decrease","5% ","2755827","89123","A-ER","8805 Jeffreys ST #2006","2006","$285,000","2STORY","CON","1,239","3","2","1","N","N","2006","","36"
"501","Price Decrease","4.01% ","2760275","89044","A-ER","2440 Chateau Napoleon DR","","$1,199,900","2STORY","SFR","3,336","5","4","3","Y","Y","2013","","19"
"501","Price Decrease","1.35% ","2752320","89014","A-ER","2050 West Warm Springs RD #4322","4322","$310,750","2STORY","CON","1,383","2","2","1","N","N","1997","","48"
"501","Price Decrease","4.44% ","2751783","89144","A-ER","1412 Chambolle CT","","$2,150,000","2STORY","SFR","4,203","4","4","3","Y","Y","2001","","41"
"501","Price Decrease",".7% ","2755105","89147","A-ER","9791 Hickory Crest CT","","$425,000","1STORY","TWH","1,424","3","2","2","N","N","2001","","35"
"501","Price Decrease","2.09% ","2753778","89131","A-ER","7370 Abundant Harvest AVE","","$849,900","2STORY","SFR","4,115","5","4","3","N","N","2014","","41"
"501","Price Decrease","2.22% ","2742666","89156","A-ER","2395 Los Feliz ST","","$440,000","1STORY","SFR","1,218","3","2","1","Y","Y","1984","","62"
"501","Price Decrease",".96% ","2738542","89146","A-ER","2643 Red Rock ST #201","201","$206,000","2STORY","CON","1,266","2","2","0","N","N","1985","","100"
"501","Price Decrease","1.56% ","2758989","89149","A-ER","9250 Wittig AVE","","$629,888","2STORY","SFR","2,288","4","3","2","N","N","2013","","14"
"501","Price Decrease","8.61% ","2741718","89048","A-ER","1310 South Comstock CIR","","$223,000","1STORY","MAN","1,536","3","2","1","N","N","1996","","92"
"501","Price Decrease",".36% ","2757813","89130","A-ER","5204 Elm Grove DR","","$547,990","1STORY","SFR","1,794","3","2","3","Y","N","1997","","28"
"501","Price Decrease","2.2% ","2764267","89141","A-ER","10031 Cameron ST","","$488,888","2STORY","SFR","1,802","4","3","2","N","N","2023","","6"
"501","Price Decrease","2.04% ","2746829","89031","A-ER","5728 Copper Sun CT","","$479,000","1STORY","SFR","2,162","3","3","2","Y","N","2004","","68"
"501","Price Decrease","1.01% ","2753163","89141","A-ER","3007 Versace AVE","","$490,000","2STORY","SFR","1,689","3","3","2","N","N","2016","","42"
"501","Price Decrease","2.48% ","2742302","89061","A-ER","6821 Southgate ST","","$433,400","1STORY","SFR","2,570","3","2","2","N","N","2006","","91"
"501","Price Decrease","3.03% ","2759888","89030","A-ER","2920 Harewood AVE","","$320,000","1STORY","SFR","1,248","4","2","0","N","N","1971","","21"
"501","Price Decrease","1.03% ","2724514","89166","A-ER","10983 Cambridge Lakes AVE","","$479,999","2STORY","SFR","1,868","4","3","2","N","N","2023","","160"
"501","Price Decrease","1.88% ","2748460","89048","A-ER","241 Cavalry ST","","$469,900","1STORY","SFR","2,055","3","3","3","N","N","1998","","62"
"501","Price Decrease","4.35% ","2745960","89141","A-ER","10603 Porta Romana CT","","$1,100,000","2STORY","SFR","4,445","5","4","3","Y","Y","2003","","69"
"501","Price Decrease","1.03% ","2737995","89144","A-ER","1740 Honey Tree DR","","$770,000","1STORY","SFR","2,304","4","3","2","N","N","1999","","107"
"501","Price Decrease","4.35% ","2752703","89146","A-ER","1419 Santa Margarita ST #D","D","$219,900","2STORY","CON","1,056","2","2","0","N","N","1988","","47"
"501","Price Decrease","3.72% ","2755887","89121","A-ER","3251 Dawnflower ST #2","2","$259,000","2STORY","TWH","1,299","2","3","2","N","N","1981","","32"
"501","Price Decrease",".81% ","2761730","89148","A-ER","10034 Sir Atlas CT","","$609,000","2STORY","SFR","2,460","5","3","2","N","N","2025","","14"
"501","Price Decrease","7.5% ","2753557","89027","A-ER","775 Moss DR #8","8","$184,900","2STORY","TWH","1,000","2","2","0","N","N","1997","","44"
"501","Price Decrease","9.09% ","2755777","89060","A-ER","1340 West Bunarch RD","","$299,999","MANUFCT","MAN","1,286","3","2","2","N","N","1994","","36"
"501","Price Decrease","7.5% ","2753052","89048","A-ER","2710 South Rainbow AVE","","$258,900","1STORY","SFR","1,071","2","2","2","N","Y","1976","","45"
"501","Price Decrease","2.94% ","2747672","89061","A-ER","4480 La Grancia CT","","$329,900","1STORY","SFR","1,533","2","2","2","N","N","2014","","65"
"501","Price Decrease","1.63% ","2743533","89138","A-ER","11593 Peregrine Point CT","","$1,149,000","1STORY","SFR","2,148","3","3","3","Y","Y","2023","","63"
"501","Price Decrease","1.72% ","2759734","89044","A-ER","2385 Luberon DR","","$855,000","1STORY","SFR","2,096","3","3","2","N","N","2007","","21"
"501","Price Decrease","5.45% ","2753485","89146","A-ER","1416 Santa Margarita ST #G","G","$189,000","2STORY","CON","1,106","2","2","0","N","N","1986","","44"
"501","Price Decrease","2.78% ","2751583","89011","A-ER","964 Cutter ST","","$699,900","1STORY","SFR","2,300","4","3","3","N","Y","2018","","50"
"501","Price Decrease","3.85% ","2730238","89011","A-ER","1091 Casa Palermo CIR","","$649,000","2STORY","SFR","2,035","3","3","2","N","N","2008","","143"
"501","Price Decrease","2.23% ","2727442","89119","A-ER","1454 Elizabeth AVE #3","3","$219,990","2STORY","CON","1,152","2","2","0","N","N","1974","","156"
